company_name,business_no,m202411_job_code,m202411_annual_salary,m202411_new_hires,m202411_separations,m202412_job_code,m202412_annual_salary,m202412_new_hires,m202412_separations,m202501_job_code,m202501_annual_salary,m202501_new_hires,m202501_separations,m202502_job_code,m202502_annual_salary,m202502_new_hires,m202502_separations,m202503_job_code,m202503_annual_salary,m202503_new_hires,m202503_separations,m202504_job_code,m202504_annual_salary,m202504_new_hires,m202504_separations,m202505_job_code,m202505_annual_salary,m202505_new_hires,m202505_separations,m202506_job_code,m202506_annual_salary,m202506_new_hires,m202506_separations,m202507_job_code,m202507_annual_salary,m202507_new_hires,m202507_separations,m202508_job_code,m202508_annual_salary,m202508_new_hires,m202508_separations,m202509_job_code,m202509_annual_salary,m202509_new_hires,m202509_separations,m202510_job_code,m202510_annual_salary,m202510_new_hires,m202510_separations
BDC,305814,,,,,,,,,,,,,4,869400,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BDC,305814,5,1924560,0,2,3,1125360,0,0,5,1962360,2,0,5,1911680,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BDC,305814,,,,,4,889200,4,4,4,739340,0,4,,,,,,,,,,,,,4,894600,4,4,4,857700,0,4,,,,,,,,,,,,,,,,
BDC,305814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,954900,4,4,4,897740,0,4,,,,,,,,
BDC,305814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,955800,4,4,4,883800,0,4
BDC,305814,,,,,,,,,,,,,,,,,,,,,4,919800,4,4,,,,,0,0,0,0,,,,,,,,,,,,,,,,
BDC,305814,,,,,,,,,,,,,,,,,5,1219500,5,5,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,
BDC_LOTTE,305814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,567000,3,3,,,,,,,,
BENSONLTD한국연락사무소,908840,3,1457820,0,0,3,1457820,0,0,3,1457820,0,0,3,1457820,0,0,3,1457820,0,0,3,1457820,0,0,3,1457820,0,0,3,1457820,0,0,3,1508120,0,0,3,1508120,0,0,3,1508120,0,0,3,1508120,0,0
BGR메탈,615816,13,4129900,0,0,13,4129900,0,2,12,3953140,1,0,12,3953140,0,1,11,3594580,0,0,11,3594580,0,1,11,3596840,1,2,9,3083400,0,0,9,3277320,0,1,8,2995360,0,0,9,3314860,1,0,10,3551820,1,0
BHC치킨전남화순점,713080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,
BHC치킨파주점,526850,3,761480,0,0,3,761480,0,0,3,761480,0,0,3,761480,0,0,3,761480,0,0,3,761480,0,1,,,,,,,,,,,,,,,,,,,,,,,,
BHE,284870,6,2092760,0,0,6,2092760,0,1,5,1642760,0,0,5,1642760,0,0,5,1642760,0,1,5,1828160,1,0,5,1828160,0,1,4,1319220,0,0,4,1343240,0,1,3,956240,0,0,4,1316240,1,1,3,956240,0,0
BHS동래한서요양병원,621821,65,16167860,3,7,64,15764300,6,1,65,15974460,2,2,65,15944580,2,1,65,15975440,1,4,65,16108740,4,4,63,15637860,2,3,61,15271920,1,3,59,15065180,1,2,59,15051680,2,0,60,15270100,1,1,59,15085960,0,4
BHS재가복지사랑채,315800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,1390620,0,0,13,1415000,0,1,12,1341740,0,2,10,1188580,0,1,,,,
BH대학효요양병원,609917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,6661980,2,1,27,6543380,0,27,,,,,0,0,0,0,,,,
BH병원,127901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,6751940,1,1,25,7012140,1,1,25,7024840,1,1,24,6824860,0,0,25,7018900,1,2
BIFC어린이집,617802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,5393820,0,1,28,5597260,1,2,26,5399260,0,0,26,5399260,0,1,28,5724700,3,0
BIFC푸른바다어린이집,821800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,2782380,0,0,13,2992760,0,0,13,2992760,0,0,13,2992760,0,0,13,2992760,0,0
