company_name,business_no,m202411_job_code,m202411_annual_salary,m202411_new_hires,m202411_separations,m202412_job_code,m202412_annual_salary,m202412_new_hires,m202412_separations,m202501_job_code,m202501_annual_salary,m202501_new_hires,m202501_separations,m202502_job_code,m202502_annual_salary,m202502_new_hires,m202502_separations,m202503_job_code,m202503_annual_salary,m202503_new_hires,m202503_separations,m202504_job_code,m202504_annual_salary,m202504_new_hires,m202504_separations,m202505_job_code,m202505_annual_salary,m202505_new_hires,m202505_separations,m202506_job_code,m202506_annual_salary,m202506_new_hires,m202506_separations,m202507_job_code,m202507_annual_salary,m202507_new_hires,m202507_separations,m202508_job_code,m202508_annual_salary,m202508_new_hires,m202508_separations,m202509_job_code,m202509_annual_salary,m202509_new_hires,m202509_separations,m202510_job_code,m202510_annual_salary,m202510_new_hires,m202510_separations
GAS배관공사,220811,6,2630340,2,0,6,2427120,0,0,6,2492540,0,0,6,2043000,0,0,6,2326680,0,0,7,2476340,1,0,,,,,,,,,,,,,,,,,,,,,,,,
GBSTYLE,204812,44,14512200,0,0,45,14729640,1,1,45,14559720,1,0,46,14811720,1,0,47,15056780,1,1,46,14579960,0,0,47,14795960,1,0,47,14795960,0,0,48,15467660,1,2,48,15579620,2,1,49,15824780,2,0,49,15824780,0,1
GCChildcareCenter어린이집,589800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,3968260,1,0,20,4189540,0,0,20,4189540,0,1,20,4167580,1,1,19,3974900,0,0
GDR플러스아카데미동묘점,587850,4,922020,0,1,3,676780,0,0,3,688560,0,0,4,1235220,1,0,4,1076740,0,0,4,1076740,0,0,4,1235220,0,0,4,1235220,0,0,4,935340,0,1,4,967840,1,0,4,967840,0,0,4,967840,0,0
GE,414860,5,1592440,0,0,5,1592440,0,0,5,1592440,0,0,5,1592440,0,0,5,1592440,0,0,5,1592440,0,0,5,1592440,0,0,5,1592440,0,0,5,1605940,0,0,5,1605940,0,0,5,1554740,0,0,5,1554740,0,0
GEO코포레이션,608817,8,3020560,0,0,8,3020560,0,0,9,3410620,1,0,10,3698440,1,1,9,3383440,0,0,11,3998400,2,0,11,3998400,0,0,11,3998400,0,1,10,3917840,0,0,10,3917840,0,0,11,4202960,1,0,11,4202960,0,0
GES,129816,15,6036760,0,0,15,6036760,0,1,14,5586940,0,0,14,5586940,0,0,15,5775940,1,0,15,5775940,0,0,15,5775940,0,0,15,5775940,0,0,15,5892400,0,0,15,5892400,0,0,15,5892400,0,1,14,5703400,0,0
GET프로젝터,113862,9,3147060,0,0,9,3147060,0,0,9,3147060,0,0,9,3147060,0,0,9,3147060,0,0,9,3147060,0,0,9,3147060,0,0,9,3147060,0,0,9,3175800,0,0,9,3175800,0,0,9,3175800,0,0,9,3175800,0,0
GFCKorea,607819,8,2661180,0,0,8,2661180,0,0,8,2661180,0,0,8,2661180,0,0,8,2661180,0,0,8,2661180,0,0,8,2661180,0,0,8,2661180,0,1,8,3288460,1,1,8,3142840,1,0,8,3142840,0,0,8,3142840,0,0
GF정형외과,307906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,3325360,0,1,,,,,,,,,,,,,,,,
GGM,130187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,6116580,0,1,24,6170820,0,0,24,6170820,0,1,24,6140500,1,0,24,6140500,0,1
